Date,Open,High,Low,Close,Volume
10/18/2012,116.603,117.142,116.172,116.603,185209603
10/19/2012,116.374,116.384,114.355,114.632,232157902
10/22/2012,114.442,114.864,113.762,114.651,156964228
10/23/2012,113.427,113.599,112.584,113.062,240109198
10/24/2012,113.494,113.626,112.565,112.746,150150310
10/25/2012,113.57,113.762,112.374,113.072,168029115
10/26/2012,112.967,113.407,112.221,113.005,182623354
10/31/2012,113.417,113.579,112.469,113.005,129377916
11/1/2012,113.254,114.316,113.14,114.174,126322362
11/2/2012,114.873,114.9,113.052,113.178,172233864
11/5/2012,113.005,113.694,112.67,113.417,123029557
11/6/2012,113.762,114.746,113.655,114.276,133529105
11/7/2012,113.262,113.282,111.167,111.713,330506470
11/8/2012,111.693,112.239,110.288,110.372,226920344
11/9/2012,110.04,111.484,109.982,110.46,251458586
11/12/2012,110.823,110.977,110.297,110.555,121900270
11/13/2012,109.972,111.319,109.836,110.182,153797699
11/14/2012,110.508,110.69,108.44,108.679,239473933
11/15/2012,108.718,109.101,108.095,108.498,222666262
11/16/2012,108.659,109.215,107.693,109.005,299539504
11/19/2012,110.278,111.235,109.042,111.216,189409082
11/20/2012,111.062,111.464,110.391,111.274,149542624
11/21/2012,111.358,111.579,111.149,111.494,102139437
11/23/2012,112.048,113.052,111.971,113.005,81811885
11/26/2012,112.44,113.015,112.086,112.775,124732214
11/27/2012,112.651,113.043,112.126,112.182,160863349
11/28/2012,111.752,113.159,111.129,113.091,221378454
11/29/2012,113.542,113.933,113.024,113.645,188855691
11/30/2012,113.665,113.867,113.262,113.684,170744402
12/3/2012,114.144,114.249,113.005,113.082,155629344
12/4/2012,113.082,113.437,112.613,112.929,159515114
12/5/2012,113.024,113.684,112.221,113.13,184155440
12/6/2012,113.024,113.579,112.851,113.532,129047345
12/7/2012,113.952,114.086,113.272,113.858,135979960
12/10/2012,113.733,114.154,113.675,113.895,123563957
12/11/2012,114.355,115.205,114.296,114.681,190225806
12/12/2012,115.132,115.58,114.583,114.746,182424529
12/13/2012,114.661,114.985,113.762,114.049,169654072
12/14/2012,113.781,114,113.447,113.635,172202798
12/17/2012,113.895,115.004,113.867,114.929,179631537
12/18/2012,115.132,116.326,114.948,116.212,222310454
12/19/2012,116.355,116.404,115.311,115.361,188706966
12/20/2012,115.427,116.01,115.112,115.992,210460581
12/21/2012,114.481,116.001,114.276,114.975,305323874
12/24/2012,114.746,114.805,114.499,114.623,66903303
12/26/2012,114.864,114.91,113.819,114.134,132777750
12/27/2012,114.154,114.402,112.67,114,208482362
12/28/2012,113.254,113.877,112.622,112.766,184678493
12/31/2012,112.449,114.805,112.364,114.671,302850512
1/2/2013,116.853,117.677,116.576,117.619,238415088
1/3/2013,117.55,117.838,117.046,117.362,179718485
1/4/2013,117.532,118.06,117.312,117.838,145051238
1/7/2013,117.446,117.905,117.104,117.532,136551219
1/8/2013,117.342,117.482,116.778,117.195,150455568
1/9/2013,117.455,117.799,117.283,117.482,112645036
1/10/2013,118.164,118.46,117.532,118.451,162274004
1/11/2013,118.423,118.489,118.06,118.442,141454142
1/14/2013,118.288,118.442,117.896,118.357,111209458
1/15/2013,117.78,118.545,117.714,118.442,115687735
1/16/2013,118.184,118.585,118.06,118.423,130136965
1/17/2013,118.95,119.514,118.479,119.17,166118288
1/18/2013,119.16,119.562,118.718,119.436,210943897
1/22/2013,119.436,120.087,119.17,120.087,138797483
1/23/2013,120.087,120.375,119.877,120.289,129677313
1/24/2013,120.107,120.881,119.992,120.316,181655355
1/25/2013,120.692,120.979,120.289,120.979,182803557
1/28/2013,121.018,121.054,120.384,120.824,140747509
1/29/2013,120.594,121.467,120.519,121.312,131228004
1/30/2013,121.303,121.542,120.74,120.824,170568126
1/31/2013,120.702,121.091,120.472,120.546,135218577
2/1/2013,121.303,121.954,121.111,121.791,162875661
2/4/2013,121.044,121.811,120.336,120.414,197414895
2/5/2013,121.072,121.993,121.018,121.628,141425208
2/6/2013,121.208,121.801,121.131,121.715,172295304
2/7/2013,121.762,121.886,120.672,121.562,201753013
2/8/2013,121.771,122.318,121.771,122.24,128062170
2/11/2013,122.195,122.327,121.925,122.213,91586680
2/12/2013,122.222,122.654,122.088,122.433,81141480
2/13/2013,122.682,122.864,122.185,122.536,102167613
2/14/2013,122.155,122.796,122.03,122.645,100362572
2/15/2013,122.767,122.864,122.04,122.51,267233593
2/19/2013,122.719,123.438,122.546,123.408,118070093
2/20/2013,123.322,123.362,121.801,121.877,199318908
2/21/2013,121.562,121.954,120.748,121.131,227509079
2/22/2013,121.715,122.318,121.179,122.318,132041173
2/25/2013,122.883,123.074,119.982,119.982,305099694
2/26/2013,120.565,120.939,119.772,120.796,231491622
2/27/2013,120.702,122.682,120.585,122.337,187127812
2/28/2013,122.327,123.074,121.944,122.088,157448157
3/1/2013,121.657,122.692,121.121,122.519,211885781
3/4/2013,122.203,123.113,122.03,123.113,122864586
3/5/2013,123.734,124.594,123.714,124.251,150838532
3/6/2013,124.681,124.759,124.146,124.425,117231227
3/7/2013,124.594,124.807,124.443,124.634,106828620
3/8/2013,125.207,125.342,124.568,125.198,153346363
3/11/2013,125.103,125.648,124.929,125.639,103999593
3/12/2013,125.553,125.698,125.008,125.352,131331139
3/13/2013,125.429,125.717,125.018,125.543,114932827
3/14/2013,125.849,126.271,125.543,126.204,156880839
3/15/2013,126.033,126.204,125.609,126.014,171357909
3/18/2013,124.845,125.868,124.73,125.342,156649373
3/19/2013,125.599,125.763,124.241,125.065,207169875
3/20/2013,125.773,126.126,125.581,125.906,140644918
3/21/2013,125.207,125.868,124.634,124.855,158998290
3/22/2013,125.266,125.84,125.18,125.84,137398170
3/25/2013,126.175,126.383,124.845,125.342,187085585
3/26/2013,125.83,126.348,125.707,126.33,107384133
3/27/2013,125.581,126.365,125.362,126.33,123572701
3/28/2013,126.252,126.872,125.955,126.729,127259777
4/1/2013,126.671,126.921,125.887,126.213,122620177
4/2/2013,126.68,127.17,126.482,126.856,125418284
4/3/2013,126.921,127.006,125.237,125.553,190547365
4/4/2013,125.717,126.311,125.438,126.042,162999641
4/5/2013,124.548,125.648,124.385,125.486,197385109
4/8/2013,125.581,126.348,125.198,126.339,106938561
4/9/2013,126.597,127.247,126.145,126.798,125944340
4/10/2013,127.134,128.501,127.105,128.327,167127387
4/11/2013,128.357,129.16,128.233,128.76,136116182
4/12/2013,128.337,128.635,127.735,128.445,143852864
4/15/2013,127.805,127.924,125.448,125.458,268354837
4/16/2013,126.403,127.399,126.088,127.324,182291683
4/17/2013,126.403,126.433,124.807,125.448,280383362
4/18/2013,125.658,125.698,124.204,124.671,207131181
4/19/2013,124.988,125.802,124.653,125.744,185025571
4/22/2013,125.975,126.634,125.198,126.311,131700229
4/23/2013,126.95,127.735,126.311,127.61,205241854
4/24/2013,127.657,128.042,127.427,127.696,119617082
4/25/2013,128.08,128.815,127.896,128.213,161887303
4/26/2013,128.07,128.269,127.564,128.013,118580406
4/29/2013,128.318,129.132,128.139,128.835,109472538
4/30/2013,128.815,129.17,128.279,129.16,143382407
5/1/2013,128.864,128.93,127.896,128.023,171651365
5/2/2013,128.337,129.305,128.223,129.189,119144991
5/3/2013,130.339,130.951,129.208,130.548,178097295
5/6/2013,130.646,131.028,130.576,130.854,82635997
5/7/2013,131.133,131.545,130.797,131.506,111608489
5/8/2013,131.373,132.167,131.286,132.119,120372470
5/9/2013,132.051,132.416,131.418,131.716,131899435
5/10/2013,131.823,132.3,131.438,132.186,127454767
5/13/2013,132.004,132.5,131.669,132.291,101095452
5/14/2013,132.406,133.745,132.406,133.651,147076228
